Performance,Categories,Price,On_Sale,Capacity,Theater,Ticket_Type,Show_Duration,Address,Show_Name
"""2017-09-17T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-17T18:30:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,139,169,99,79,169,79,139,225,79,169,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-18T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-19T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-22T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-20T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-23T14:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-23T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,149,149,99,79,79,119,119,109,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-24T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-24T18:30:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-25T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-26T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-27T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-29T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-30T14:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-09-30T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-01T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-01T18:30:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-02T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-03T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-04T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-06T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-07T14:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","299,79,299,169,99,79,169,79,129,129,119,169,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-07T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","299,79,299,169,99,79,169,79,129,129,119,169,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-08T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-09T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-10T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-11T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,200,89,89,69,130,89,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-08T18:30:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-14T14:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-14T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-15T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-13T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-15T18:30:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-16T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-17T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-18T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,200,89,89,69,130,89,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-20T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-21T14:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-21T20:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-22T13:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","79,225,149,149,99,79,79,119,119,109,225,149,79,79",true,1509,"""Lunt-Fontanne Theatre""","""Standard"",""Premium"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-22T18:30:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
"""2017-10-23T19:00:00-04:00""","""Broadway, Kid-Friendly, Musicals""","200,69,130,130,110,110,200,89,69,89,69,130,69,69",true,1509,"""Lunt-Fontanne Theatre""","""Premium"",""Standard"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 30mins""","""205 West 46th Street""","""Charlie and the Chocolate Factory"""
